,DATE,gdp,MSA,State,1_Year_change
5149,2016-01-01,5127.315,Coeur d'Alene,ID,0.0481347842645119
5150,2017-01-01,5350.953,Coeur d'Alene,ID,0.04361698081744558
5151,2018-01-01,5674.115,Coeur d'Alene,ID,0.06039335423054526
5152,2019-01-01,5789.257,Coeur d'Alene,ID,0.020292503764904213
5153,2001-01-01,29741.0,Binghamton,NY (MSA),
5154,2002-01-01,30210.0,Binghamton,NY (MSA),0.01576947648027982
5155,2003-01-01,30280.0,Binghamton,NY (MSA),0.0023171135385633423
5156,2004-01-01,30879.0,Binghamton,NY (MSA),0.01978203434610304
5157,2005-01-01,32013.0,Binghamton,NY (MSA),0.03672398717575054
5158,2006-01-01,32745.0,Binghamton,NY (MSA),0.02286571080498545
5159,2007-01-01,34214.0,Binghamton,NY (MSA),0.044861810963505944
5160,2008-01-01,34993.0,Binghamton,NY (MSA),0.022768457356637573
5161,2009-01-01,34815.0,Binghamton,NY (MSA),-0.005086731632040653
5162,2010-01-01,35431.0,Binghamton,NY (MSA),0.017693522906793158
5163,2011-01-01,35450.0,Binghamton,NY (MSA),0.000536253563263811
5164,2012-01-01,35074.0,Binghamton,NY (MSA),-0.0106064880112835
5165,2013-01-01,34851.0,Binghamton,NY (MSA),-0.0063579859725152454
5166,2014-01-01,34189.0,Binghamton,NY (MSA),-0.018995150784769432
5167,2015-01-01,34252.0,Binghamton,NY (MSA),0.0018426979437831115
5168,2016-01-01,34666.0,Binghamton,NY (MSA),0.012086885437346817
5169,2017-01-01,35192.0,Binghamton,NY (MSA),0.015173368718629288
5170,2001-01-01,37636.0,Idaho Falls,ID (MSA),
5171,2002-01-01,40160.0,Idaho Falls,ID (MSA),0.06706344988840462
5172,2003-01-01,39975.0,Idaho Falls,ID (MSA),-0.004606573705179251
5173,2004-01-01,40755.0,Idaho Falls,ID (MSA),0.019512195121951237
5174,2005-01-01,41907.0,Idaho Falls,ID (MSA),0.028266470371733465
5175,2006-01-01,42555.0,Idaho Falls,ID (MSA),0.015462810508984237
5176,2007-01-01,41483.0,Idaho Falls,ID (MSA),-0.02519092938550116
5177,2008-01-01,40974.0,Idaho Falls,ID (MSA),-0.012270086541474767
5178,2009-01-01,39965.0,Idaho Falls,ID (MSA),-0.0246253721872407
5179,2010-01-01,39578.0,Idaho Falls,ID (MSA),-0.00968347303890904
5180,2011-01-01,38751.0,Idaho Falls,ID (MSA),-0.020895446965485842
5181,2012-01-01,37561.0,Idaho Falls,ID (MSA),-0.030708884932001745
5182,2013-01-01,37319.0,Idaho Falls,ID (MSA),-0.00644285295918634
5183,2014-01-01,37726.0,Idaho Falls,ID (MSA),0.01090597282885386
5184,2015-01-01,39697.0,Idaho Falls,ID (MSA),0.052245135980490964
5185,2016-01-01,40802.0,Idaho Falls,ID (MSA),0.027835856613849908
5186,2017-01-01,41845.0,Idaho Falls,ID (MSA),0.02556247242782206
5187,2001-01-01,38807.0,Jefferson City,MO (MSA),
5188,2002-01-01,37649.0,Jefferson City,MO (MSA),-0.029839977323678712
5189,2003-01-01,39398.0,Jefferson City,MO (MSA),0.04645541714255352
5190,2004-01-01,41318.0,Jefferson City,MO (MSA),0.04873343824559617
5191,2005-01-01,41088.0,Jefferson City,MO (MSA),-0.005566581151072225
5192,2006-01-01,41602.0,Jefferson City,MO (MSA),0.012509735202492323
5193,2007-01-01,41034.0,Jefferson City,MO (MSA),-0.013653189750492789
5194,2008-01-01,41490.0,Jefferson City,MO (MSA),0.01111273578008487
5195,2009-01-01,40086.0,Jefferson City,MO (MSA),-0.03383947939262477
5196,2010-01-01,40940.0,Jefferson City,MO (MSA),0.021304195978645968
5197,2011-01-01,39951.0,Jefferson City,MO (MSA),-0.024157303370786476
5198,2012-01-01,39756.0,Jefferson City,MO (MSA),-0.004880979199519464
5199,2013-01-01,41743.0,Jefferson City,MO (MSA),0.04997987725123254
5200,2014-01-01,41810.0,Jefferson City,MO (MSA),0.0016050595309393678
5201,2015-01-01,42200.0,Jefferson City,MO (MSA),0.009327911982779158
5202,2016-01-01,41411.0,Jefferson City,MO (MSA),-0.018696682464454994
5203,2017-01-01,41982.0,Jefferson City,MO (MSA),0.013788606891888655
5204,2001-01-01,41513.0,Barnstable Town,MA (MSA),
5205,2002-01-01,42846.0,Barnstable Town,MA (MSA),0.0321104232409124
5206,2003-01-01,44515.0,Barnstable Town,MA (MSA),0.03895346123325405
5207,2004-01-01,44852.0,Barnstable Town,MA (MSA),0.007570481860047273
5208,2005-01-01,44465.0,Barnstable Town,MA (MSA),-0.008628377775795948
5209,2006-01-01,43362.0,Barnstable Town,MA (MSA),-0.024806027212414206
5210,2007-01-01,41887.0,Barnstable Town,MA (MSA),-0.03401595867349294
5211,2008-01-01,41419.0,Barnstable Town,MA (MSA),-0.011172917611669497
5212,2009-01-01,41610.0,Barnstable Town,MA (MSA),0.004611410222361778
5213,2010-01-01,42472.0,Barnstable Town,MA (MSA),0.0207161739966355
5214,2011-01-01,43581.0,Barnstable Town,MA (MSA),0.026111320399321958
5215,2012-01-01,45400.0,Barnstable Town,MA (MSA),0.041738372226428844
5216,2013-01-01,43572.0,Barnstable Town,MA (MSA),-0.04026431718061674
5217,2014-01-01,43581.0,Barnstable Town,MA (MSA),0.00020655466813557233
5218,2015-01-01,44892.0,Barnstable Town,MA (MSA),0.03008191643147251
5219,2016-01-01,45586.0,Barnstable Town,MA (MSA),0.015459324601265312
5220,2017-01-01,46085.0,Barnstable Town,MA (MSA),0.010946343175536333
5221,2001-01-01,3521.699,Bay City,MI,
5222,2002-01-01,3540.755,Bay City,MI,0.0054110246219225555
5223,2003-01-01,3579.088,Bay City,MI,0.01082622209105133
5224,2004-01-01,3560.694,Bay City,MI,-0.005139298055817587
5225,2005-01-01,3564.509,Bay City,MI,0.0010714203467077077
5226,2006-01-01,3625.453,Bay City,MI,0.017097445959597835
5227,2007-01-01,3609.025,Bay City,MI,-0.00453129581324041
5228,2008-01-01,3507.472,Bay City,MI,-0.028138624697806147
5229,2009-01-01,3410.539,Bay City,MI,-0.027636143638495203
5230,2010-01-01,3523.634,Bay City,MI,0.033160447659446035
5231,2011-01-01,3517.388,Bay City,MI,-0.0017726018082468986
5232,2012-01-01,3506.094,Bay City,MI,-0.003210905365003791
5233,2013-01-01,3514.676,Bay City,MI,0.002447738138224409
5234,2014-01-01,3335.057,Bay City,MI,-0.05110542195070045
5235,2015-01-01,3361.576,Bay City,MI,0.007951588233724438
5236,2016-01-01,3328.608,Bay City,MI,-0.009807304669000483
5237,2017-01-01,3276.135,Bay City,MI,-0.01576424739711013
5238,2018-01-01,3319.686,Bay City,MI,0.013293408238671534
5239,2019-01-01,3323.417,Bay City,MI,0.0011239014774289124
5240,2001-01-01,32535.0,East Stroudsburg,PA (MSA),
5241,2002-01-01,32882.0,East Stroudsburg,PA (MSA),0.010665437221453855
5242,2003-01-01,32047.0,East Stroudsburg,PA (MSA),-0.025393832491940826
5243,2004-01-01,32106.0,East Stroudsburg,PA (MSA),0.001841045963740795
5244,2005-01-01,31860.0,East Stroudsburg,PA (MSA),-0.007662119230050446
5245,2006-01-01,32483.0,East Stroudsburg,PA (MSA),0.0195543000627747
5246,2007-01-01,33073.0,East Stroudsburg,PA (MSA),0.018163346981497908
5247,2008-01-01,33458.0,East Stroudsburg,PA (MSA),0.011640915550449105
5248,2009-01-01,32610.0,East Stroudsburg,PA (MSA),-0.025345208918644224
5249,2010-01-01,32873.0,East Stroudsburg,PA (MSA),0.00806501073290411
5250,2011-01-01,31265.0,East Stroudsburg,PA (MSA),-0.0489155233778481
5251,2012-01-01,30404.0,East Stroudsburg,PA (MSA),-0.027538781384935263
5252,2013-01-01,30664.0,East Stroudsburg,PA (MSA),0.008551506380739315
5253,2014-01-01,29760.0,East Stroudsburg,PA (MSA),-0.029480824419514717
5254,2015-01-01,30436.0,East Stroudsburg,PA (MSA),0.02271505376344085
5255,2016-01-01,31063.0,East Stroudsburg,PA (MSA),0.02060060454724666
5256,2017-01-01,31602.0,East Stroudsburg,PA (MSA),0.017351833370891523
5257,2001-01-01,5295.892,Eau Claire,WI,
5258,2002-01-01,5567.499,Eau Claire,WI,0.05128635553746186
5259,2003-01-01,5814.494,Eau Claire,WI,0.044363725974625234
5260,2004-01-01,6126.013,Eau Claire,WI,0.05357628711973916
5261,2005-01-01,6509.467,Eau Claire,WI,0.06259438234949877
5262,2006-01-01,6665.715,Eau Claire,WI,0.02400319411712215
5263,2007-01-01,6840.856,Eau Claire,WI,0.02627490074208083
5264,2008-01-01,6685.216,Eau Claire,WI,-0.022751538696326845
5265,2009-01-01,6653.357,Eau Claire,WI,-0.004765590221767035
5266,2010-01-01,7050.028,Eau Claire,WI,0.05961967770555532
5267,2011-01-01,7152.185,Eau Claire,WI,0.014490297059813084
5268,2012-01-01,7331.709,Eau Claire,WI,0.02510058115107472
5269,2013-01-01,7351.229,Eau Claire,WI,0.0026624079051691396
5270,2014-01-01,7956.671,Eau Claire,WI,0.08235928985479846
5271,2015-01-01,8141.251,Eau Claire,WI,0.023198144047931635
5272,2016-01-01,8095.55,Eau Claire,WI,-0.005613510749146511
5273,2017-01-01,8187.644,Eau Claire,WI,0.01137587934111961
5274,2018-01-01,8502.893,Eau Claire,WI,0.03850301747364693
5275,2019-01-01,8612.412,Eau Claire,WI,0.012880204419836838
5276,2001-01-01,54093.0,Farmington,NM (MSA),
5277,2002-01-01,51959.0,Farmington,NM (MSA),-0.03945057586009282
5278,2003-01-01,49619.0,Farmington,NM (MSA),-0.0450355087665274
5279,2004-01-01,50426.0,Farmington,NM (MSA),0.016263931155404254
5280,2005-01-01,48850.0,Farmington,NM (MSA),-0.0312537183199143
5281,2006-01-01,50154.0,Farmington,NM (MSA),0.02669396110542488
5282,2007-01-01,49953.0,Farmington,NM (MSA),-0.004007656418231864
5283,2008-01-01,48209.0,Farmington,NM (MSA),-0.034912818048966066
5284,2009-01-01,49863.0,Farmington,NM (MSA),0.03430894646227878
5285,2010-01-01,45456.0,Farmington,NM (MSA),-0.08838216713795799
5286,2011-01-01,49477.0,Farmington,NM (MSA),0.08845916930658215
5287,2012-01-01,49483.0,Farmington,NM (MSA),0.00012126846817706038
5288,2013-01-01,47297.0,Farmington,NM (MSA),-0.044176787987793786
5289,2014-01-01,49174.0,Farmington,NM (MSA),0.039685392308180134
5290,2015-01-01,49644.0,Farmington,NM (MSA),0.00955789644934324
5291,2016-01-01,46654.0,Farmington,NM (MSA),-0.06022882926436224
5292,2017-01-01,48331.0,Farmington,NM (MSA),0.03594547091353362
5293,2001-01-01,33098.0,Goldsboro,NC (MSA),
5294,2002-01-01,32763.0,Goldsboro,NC (MSA),-0.010121457489878583
5295,2003-01-01,32354.0,Goldsboro,NC (MSA),-0.012483594298446365
5296,2004-01-01,33564.0,Goldsboro,NC (MSA),0.037398776040056925
5297,2005-01-01,33568.0,Goldsboro,NC (MSA),0.00011917530687632905
5298,2006-01-01,34536.0,Goldsboro,NC (MSA),0.028836987607244957
5299,2007-01-01,33527.0,Goldsboro,NC (MSA),-0.02921589066481356
5300,2008-01-01,32359.0,Goldsboro,NC (MSA),-0.03483759358129268
5301,2009-01-01,32901.0,Goldsboro,NC (MSA),0.01674959053122782
5302,2010-01-01,32514.0,Goldsboro,NC (MSA),-0.011762560408498213
5303,2011-01-01,32056.0,Goldsboro,NC (MSA),-0.014086239773635989
5304,2012-01-01,31982.0,Goldsboro,NC (MSA),-0.0023084601946593564
5305,2013-01-01,31943.0,Goldsboro,NC (MSA),-0.0012194359327121207
5306,2014-01-01,31713.0,Goldsboro,NC (MSA),-0.007200325579939215
5307,2015-01-01,31738.0,Goldsboro,NC (MSA),0.0007883202472172002
5308,2016-01-01,31246.0,Goldsboro,NC (MSA),-0.015501921986262546
5309,2017-01-01,31470.0,Goldsboro,NC (MSA),0.0071689176214555506
5310,2001-01-01,33189.0,Grand Junction,CO (MSA),
5311,2002-01-01,34337.0,Grand Junction,CO (MSA),0.03458977372020855
5312,2003-01-01,34186.0,Grand Junction,CO (MSA),-0.00439758860704198
5313,2004-01-01,33193.0,Grand Junction,CO (MSA),-0.029046978295208525
5314,2005-01-01,35079.0,Grand Junction,CO (MSA),0.05681920886934
5315,2006-01-01,36174.0,Grand Junction,CO (MSA),0.031215256991362406
5316,2007-01-01,38413.0,Grand Junction,CO (MSA),0.06189528390556753
5317,2008-01-01,39795.0,Grand Junction,CO (MSA),0.03597740348319589
5318,2009-01-01,35692.0,Grand Junction,CO (MSA),-0.10310340495037063
5319,2010-01-01,34082.0,Grand Junction,CO (MSA),-0.045108147484030026
5320,2011-01-01,33159.0,Grand Junction,CO (MSA),-0.027081744029106236
5321,2012-01-01,33112.0,Grand Junction,CO (MSA),-0.0014174130703579202
5322,2013-01-01,32602.0,Grand Junction,CO (MSA),-0.015402271079971053
5323,2014-01-01,33186.0,Grand Junction,CO (MSA),0.017913011471688778
5324,2015-01-01,32125.0,Grand Junction,CO (MSA),-0.031971313204363305
5325,2016-01-01,31038.0,Grand Junction,CO (MSA),-0.033836575875486385
5326,2017-01-01,31938.0,Grand Junction,CO (MSA),0.028996713705780053
5327,2001-01-01,39236.0,Kennewick-Richland,WA (MSA),
5328,2002-01-01,40220.0,Kennewick-Richland,WA (MSA),0.025079009073299963
5329,2003-01-01,40679.0,Kennewick-Richland,WA (MSA),0.011412232720039883
5330,2004-01-01,40259.0,Kennewick-Richland,WA (MSA),-0.010324737579586518
5331,2005-01-01,40624.0,Kennewick-Richland,WA (MSA),0.009066295735115082
5332,2006-01-01,39491.0,Kennewick-Richland,WA (MSA),-0.027889917290271793
5333,2007-01-01,40451.0,Kennewick-Richland,WA (MSA),0.024309336304474405
5334,2008-01-01,40710.0,Kennewick-Richland,WA (MSA),0.0064028083360114785
5335,2009-01-01,43716.0,Kennewick-Richland,WA (MSA),0.07383935151068544
5336,2010-01-01,45939.0,Kennewick-Richland,WA (MSA),0.050850947021685355
5337,2011-01-01,43830.0,Kennewick-Richland,WA (MSA),-0.04590870502187683
5338,2012-01-01,39728.0,Kennewick-Richland,WA (MSA),-0.09358886607346562
5339,2013-01-01,38564.0,Kennewick-Richland,WA (MSA),-0.029299234796617002
5340,2014-01-01,38138.0,Kennewick-Richland,WA (MSA),-0.011046571932372129
5341,2015-01-01,40019.0,Kennewick-Richland,WA (MSA),0.04932088730400119
5342,2016-01-01,41224.0,Kennewick-Richland,WA (MSA),0.030110697418726184
5343,2017-01-01,40972.0,Kennewick-Richland,WA (MSA),-0.006112943916165348
5344,2001-01-01,39024.0,Morgantown,WV (MSA),
5345,2002-01-01,37268.0,Morgantown,WV (MSA),-0.044997949979499796
5346,2003-01-01,37645.0,Morgantown,WV (MSA),0.010115917140710584
5347,2004-01-01,39786.0,Morgantown,WV (MSA),0.05687342276530738
5348,2005-01-01,41307.0,Morgantown,WV (MSA),0.0382295279746645
5349,2006-01-01,41728.0,Morgantown,WV (MSA),0.01019197714673048
5350,2007-01-01,40912.0,Morgantown,WV (MSA),-0.019555214723926406
5351,2008-01-01,42084.0,Morgantown,WV (MSA),0.02864685177942894
5352,2009-01-01,44745.0,Morgantown,WV (MSA),0.06323068149415456
5353,2010-01-01,45372.0,Morgantown,WV (MSA),0.014012738853503182
5354,2011-01-01,44979.0,Morgantown,WV (MSA),-0.00866172970113721
5355,2012-01-01,44850.0,Morgantown,WV (MSA),-0.0028680050690321757
5356,2013-01-01,45910.0,Morgantown,WV (MSA),0.023634336677814893
5357,2014-01-01,46480.0,Morgantown,WV (MSA),0.012415595730777662
5358,2015-01-01,47853.0,Morgantown,WV (MSA),0.029539586919105076
5359,2016-01-01,48376.0,Morgantown,WV (MSA),0.010929304327837341
5360,2017-01-01,49763.0,Morgantown,WV (MSA),0.028671241938151182
5361,2001-01-01,32567.0,North Port-Sarasota-Bradenton,FL (MSA),
5362,2002-01-01,34536.0,North Port-Sarasota-Bradenton,FL (MSA),0.06045997482113785
5363,2003-01-01,36528.0,North Port-Sarasota-Bradenton,FL (MSA),0.057678943710910424
5364,2004-01-01,38773.0,North Port-Sarasota-Bradenton,FL (MSA),0.06145970214629881
5365,2005-01-01,41571.0,North Port-Sarasota-Bradenton,FL (MSA),0.07216361901323087
5366,2006-01-01,41574.0,North Port-Sarasota-Bradenton,FL (MSA),7.21656924298486e-05
5367,2007-01-01,39471.0,North Port-Sarasota-Bradenton,FL (MSA),-0.05058449992783953
5368,2008-01-01,35706.0,North Port-Sarasota-Bradenton,FL (MSA),-0.09538648628106716
5369,2009-01-01,32842.0,North Port-Sarasota-Bradenton,FL (MSA),-0.08021060886125586
5370,2010-01-01,32025.0,North Port-Sarasota-Bradenton,FL (MSA),-0.02487668229705864
5371,2011-01-01,31670.0,North Port-Sarasota-Bradenton,FL (MSA),-0.011085089773614332
5372,2012-01-01,31360.0,North Port-Sarasota-Bradenton,FL (MSA),-0.009788443321755658
5373,2013-01-01,31284.0,North Port-Sarasota-Bradenton,FL (MSA),-0.0024234693877550617
5374,2014-01-01,32220.0,North Port-Sarasota-Bradenton,FL (MSA),0.029919447640966546
5375,2015-01-01,33378.0,North Port-Sarasota-Bradenton,FL (MSA),0.03594040968342638
5376,2016-01-01,33505.0,North Port-Sarasota-Bradenton,FL (MSA),0.0038049014320811203
5377,2017-01-01,33572.0,North Port-Sarasota-Bradenton,FL (MSA),0.0019997015370840643
5378,2001-01-01,28711.0,Palm Bay-Melbourne-Titusville,FL (MSA),
5379,2002-01-01,29637.0,Palm Bay-Melbourne-Titusville,FL (MSA),0.03225244679739481
5380,2003-01-01,30883.0,Palm Bay-Melbourne-Titusville,FL (MSA),0.04204204204204198
5381,2004-01-01,33106.0,Palm Bay-Melbourne-Titusville,FL (MSA),0.07198134896221231
5382,2005-01-01,34681.0,Palm Bay-Melbourne-Titusville,FL (MSA),0.047574457802211034
5383,2006-01-01,34999.0,Palm Bay-Melbourne-Titusville,FL (MSA),0.009169285776073455
5384,2007-01-01,35974.0,Palm Bay-Melbourne-Titusville,FL (MSA),0.02785793879825138
5385,2008-01-01,35723.0,Palm Bay-Melbourne-Titusville,FL (MSA),-0.006977261355423314
5386,2009-01-01,33976.0,Palm Bay-Melbourne-Titusville,FL (MSA),-0.0489040674075526
5387,2010-01-01,34050.0,Palm Bay-Melbourne-Titusville,FL (MSA),0.0021780080056510442
5388,2011-01-01,32415.0,Palm Bay-Melbourne-Titusville,FL (MSA),-0.048017621145374445
5389,2012-01-01,31468.0,Palm Bay-Melbourne-Titusville,FL (MSA),-0.029214869659108467
5390,2013-01-01,31471.0,Palm Bay-Melbourne-Titusville,FL (MSA),9.533494343449966e-05
5391,2014-01-01,31314.0,Palm Bay-Melbourne-Titusville,FL (MSA),-0.00498871977375992
5392,2015-01-01,31927.0,Palm Bay-Melbourne-Titusville,FL (MSA),0.01957590853931146
5393,2016-01-01,32190.0,Palm Bay-Melbourne-Titusville,FL (MSA),0.00823754189244208
5394,2017-01-01,33063.0,Palm Bay-Melbourne-Titusville,FL (MSA),0.027120223671947885
5395,2001-01-01,29421.0,Utica-Rome,NY (MSA),
5396,2002-01-01,29972.0,Utica-Rome,NY (MSA),0.01872811937051755
5397,2003-01-01,30261.0,Utica-Rome,NY (MSA),0.009642332843987633
5398,2004-01-01,30915.0,Utica-Rome,NY (MSA),0.021611975810449158
5399,2005-01-01,31772.0,Utica-Rome,NY (MSA),0.02772117095261195
5400,2006-01-01,32577.0,Utica-Rome,NY (MSA),0.02533677451844385
5401,2007-01-01,32350.0,Utica-Rome,NY (MSA),-0.006968106332688739
5402,2008-01-01,32260.0,Utica-Rome,NY (MSA),-0.002782071097372496
5403,2009-01-01,32368.0,Utica-Rome,NY (MSA),0.003347799132052076
5404,2010-01-01,32865.0,Utica-Rome,NY (MSA),0.015354671280276788
5405,2011-01-01,32079.0,Utica-Rome,NY (MSA),-0.02391602008215432
5406,2012-01-01,32359.0,Utica-Rome,NY (MSA),0.008728451635026113
5407,2013-01-01,32279.0,Utica-Rome,NY (MSA),-0.002472264285052095
5408,2014-01-01,31640.0,Utica-Rome,NY (MSA),-0.019796152297159142
5409,2015-01-01,32026.0,Utica-Rome,NY (MSA),0.012199747155499319
5410,2016-01-01,32389.0,Utica-Rome,NY (MSA),0.01133454068569284
5411,2017-01-01,32486.0,Utica-Rome,NY (MSA),0.0029948439284941397
5412,2001-01-01,32272.0,Vineland-Bridgeton,NJ (MSA),
5413,2002-01-01,32578.0,Vineland-Bridgeton,NJ (MSA),0.009481903817550874
5414,2003-01-01,33729.0,Vineland-Bridgeton,NJ (MSA),0.03533059119651294
5415,2004-01-01,34687.0,Vineland-Bridgeton,NJ (MSA),0.028402858074653814
5416,2005-01-01,35682.0,Vineland-Bridgeton,NJ (MSA),0.028685098163577116
5417,2006-01-01,35657.0,Vineland-Bridgeton,NJ (MSA),-0.0007006333725687597
5418,2007-01-01,34371.0,Vineland-Bridgeton,NJ (MSA),-0.03606584962279491
5419,2008-01-01,34922.0,Vineland-Bridgeton,NJ (MSA),0.01603095632946383
5420,2009-01-01,34662.0,Vineland-Bridgeton,NJ (MSA),-0.007445163507244668
5421,2010-01-01,33343.0,Vineland-Bridgeton,NJ (MSA),-0.038053199469159305
5422,2011-01-01,32413.0,Vineland-Bridgeton,NJ (MSA),-0.027891911345709786
5423,2012-01-01,32028.0,Vineland-Bridgeton,NJ (MSA),-0.011877950205164578
5424,2013-01-01,31335.0,Vineland-Bridgeton,NJ (MSA),-0.021637317347321106
5425,2014-01-01,31724.0,Vineland-Bridgeton,NJ (MSA),0.012414233285463538
5426,2015-01-01,32207.0,Vineland-Bridgeton,NJ (MSA),0.015225066195939885
5427,2016-01-01,32594.0,Vineland-Bridgeton,NJ (MSA),0.012016021361815676
5428,2017-01-01,32699.0,Vineland-Bridgeton,NJ (MSA),0.003221451800945019
5429,2001-01-01,26696.0,Port St. Lucie,FL (MSA),
5430,2002-01-01,28200.0,Port St. Lucie,FL (MSA),0.05633802816901401
5431,2003-01-01,28670.0,Port St. Lucie,FL (MSA),0.016666666666666607
5432,2004-01-01,30660.0,Port St. Lucie,FL (MSA),0.06941053365887684
5433,2005-01-01,32329.0,Port St. Lucie,FL (MSA),0.05443574690150044
5434,2006-01-01,32245.0,Port St. Lucie,FL (MSA),-0.0025982863682761925
5435,2007-01-01,31340.0,Port St. Lucie,FL (MSA),-0.02806636687858588
5436,2008-01-01,28994.0,Port St. Lucie,FL (MSA),-0.07485641352903638
5437,2009-01-01,27126.0,Port St. Lucie,FL (MSA),-0.06442712285300412
5438,2010-01-01,26217.0,Port St. Lucie,FL (MSA),-0.03351028533510281
5439,2011-01-01,25470.0,Port St. Lucie,FL (MSA),-0.02849296258153111
5440,2012-01-01,25540.0,Port St. Lucie,FL (MSA),0.002748331370239443
5441,2013-01-01,24996.0,Port St. Lucie,FL (MSA),-0.02129992169146433
5442,2014-01-01,24824.0,Port St. Lucie,FL (MSA),-0.00688110097615624
5443,2015-01-01,25400.0,Port St. Lucie,FL (MSA),0.023203351595230348
5444,2016-01-01,25282.0,Port St. Lucie,FL (MSA),-0.004645669291338583
5445,2017-01-01,25587.0,Port St. Lucie,FL (MSA),0.012063918993750589
5446,2001-01-01,4104.522,Rome,GA,
5447,2002-01-01,3651.203,Rome,GA,-0.1104437983277955
5448,2003-01-01,3683.111,Rome,GA,0.008739037517223824
5449,2004-01-01,3841.238,Rome,GA,0.04293299876110157
5450,2005-01-01,3735.638,Rome,GA,-0.027491136971986574
5451,2006-01-01,3842.306,Rome,GA,0.028554158620294645
5452,2007-01-01,3884.835,Rome,GA,0.011068613483673495
5453,2008-01-01,3865.65,Rome,GA,-0.0049384336786504335
5454,2009-01-01,3738.03,Rome,GA,-0.033013852780256814
5455,2010-01-01,3749.823,Rome,GA,0.0031548703461448113
5456,2011-01-01,3756.045,Rome,GA,0.0016592783179365522
5457,2012-01-01,3681.073,Rome,GA,-0.019960357237466586
5458,2013-01-01,3600.61,Rome,GA,-0.021858572215220917
5459,2014-01-01,3725.579,Rome,GA,0.03470773007906991
5460,2015-01-01,3865.314,Rome,GA,0.037506921742902044
5461,2016-01-01,3971.725,Rome,GA,0.027529716861295128
5462,2017-01-01,3880.083,Rome,GA,-0.023073601520749776
5463,2018-01-01,3881.638,Rome,GA,0.0004007646228185724
5464,2019-01-01,3960.973,Rome,GA,0.02043853651473948
5465,2001-01-01,31381.0,St. Joseph,MO-KS (MSA),
5466,2002-01-01,32111.0,St. Joseph,MO-KS (MSA),0.023262483668461842
5467,2003-01-01,32992.0,St. Joseph,MO-KS (MSA),0.02743608109370621
5468,2004-01-01,34923.0,St. Joseph,MO-KS (MSA),0.058529340446168865
5469,2005-01-01,34512.0,St. Joseph,MO-KS (MSA),-0.011768748389313632
5470,2006-01-01,36529.0,St. Joseph,MO-KS (MSA),0.05844343996291146
5471,2007-01-01,37060.0,St. Joseph,MO-KS (MSA),0.014536395740370578
5472,2008-01-01,37032.0,St. Joseph,MO-KS (MSA),-0.0007555315704262933
5473,2009-01-01,36809.0,St. Joseph,MO-KS (MSA),-0.006021818967379522
5474,2010-01-01,37157.0,St. Joseph,MO-KS (MSA),0.00945420956831211
5475,2011-01-01,36753.0,St. Joseph,MO-KS (MSA),-0.010872783055682622
5476,2012-01-01,38958.0,St. Joseph,MO-KS (MSA),0.05999510244061712
5477,2013-01-01,40338.0,St. Joseph,MO-KS (MSA),0.03542276297551217
5478,2014-01-01,38475.0,St. Joseph,MO-KS (MSA),-0.04618473895582331
5479,2015-01-01,36849.0,St. Joseph,MO-KS (MSA),-0.042261208576998
5480,2016-01-01,36911.0,St. Joseph,MO-KS (MSA),0.0016825422670900814
5481,2017-01-01,37597.0,St. Joseph,MO-KS (MSA),0.01858524559074537
5482,2001-01-01,3979.51,Valdosta,GA,
5483,2002-01-01,4148.216,Valdosta,GA,0.042393661531193505
5484,2003-01-01,4304.665,Valdosta,GA,0.03771476702273935
5485,2004-01-01,4339.775,Valdosta,GA,0.00815626767704325
5486,2005-01-01,4510.923,Valdosta,GA,0.039437067589909613
5487,2006-01-01,4669.768,Valdosta,GA,0.03521341419483326
5488,2007-01-01,4696.295,Valdosta,GA,0.005680581990368694
5489,2008-01-01,4771.002,Valdosta,GA,0.015907646346747795
5490,2009-01-01,4703.358,Valdosta,GA,-0.014178153771471913
5491,2010-01-01,4724.787,Valdosta,GA,0.004556106509434388
5492,2011-01-01,4668.872,Valdosta,GA,-0.011834395920916618
5493,2012-01-01,4691.076,Valdosta,GA,0.004755752567215277
5494,2013-01-01,4673.151,Valdosta,GA,-0.0038210849706975525
5495,2014-01-01,4675.792,Valdosta,GA,0.0005651433048066146
5496,2015-01-01,4745.018,Valdosta,GA,0.014805192360994646
5497,2016-01-01,4809.637,Valdosta,GA,0.013618283429061684
5498,2017-01-01,4922.952,Valdosta,GA,0.02355999007825349
5499,2018-01-01,5070.54,Valdosta,GA,0.029979573231670775
5500,2019-01-01,5171.514,Valdosta,GA,0.01991385532901835
5501,2001-01-01,28916.0,Glens Falls,NY (MSA),
5502,2002-01-01,30518.0,Glens Falls,NY (MSA),0.05540185364504091
5503,2003-01-01,31016.0,Glens Falls,NY (MSA),0.016318238416672237
5504,2004-01-01,32447.0,Glens Falls,NY (MSA),0.04613747743100327
5505,2005-01-01,32959.0,Glens Falls,NY (MSA),0.015779579005763322
5506,2006-01-01,32704.0,Glens Falls,NY (MSA),-0.007736885221032219
5507,2007-01-01,31544.0,Glens Falls,NY (MSA),-0.03546966731898238
5508,2008-01-01,32138.0,Glens Falls,NY (MSA),0.01883083946233821
5509,2009-01-01,32879.0,Glens Falls,NY (MSA),0.023056817474640612
5510,2010-01-01,34032.0,Glens Falls,NY (MSA),0.03506797651996707
5511,2011-01-01,33709.0,Glens Falls,NY (MSA),-0.009491067230841588
