,DATE,population,MSA,State,1_Year_change
1528,2008-01-01,139.818,Springfield,OH,-0.0026321984206809645
1529,2009-01-01,139.671,Springfield,OH,-0.0010513667768099477
1530,2010-01-01,138.274,Springfield,OH,-0.010002076307894958
1531,2011-01-01,137.811,Springfield,OH,-0.0033484241433674455
1532,2012-01-01,137.171,Springfield,OH,-0.004644041477095517
1533,2013-01-01,136.638,Springfield,OH,-0.003885660963323101
1534,2014-01-01,136.311,Springfield,OH,-0.002393184911957169
1535,2015-01-01,135.746,Springfield,OH,-0.0041449332775784775
1536,2016-01-01,134.723,Springfield,OH,-0.007536133661396938
1537,2017-01-01,134.549,Springfield,OH,-0.0012915389354454243
1538,2018-01-01,134.528,Springfield,OH,-0.0001560769682421581
1539,2019-01-01,134.083,Springfield,OH,-0.0033078615604186234
1540,2000-01-01,617.573,Knoxville,TN,
1541,2001-01-01,625.319,Knoxville,TN,0.012542646780218769
1542,2002-01-01,632.944,Knoxville,TN,0.012193776296578251
1543,2003-01-01,641.551,Knoxville,TN,0.013598359412523298
1544,2004-01-01,648.53,Knoxville,TN,0.010878324560323227
1545,2005-01-01,658.316,Knoxville,TN,0.01508951012289339
1546,2006-01-01,671.227,Knoxville,TN,0.01961216194046611
1547,2007-01-01,682.143,Knoxville,TN,0.01626275462697424
1548,2008-01-01,692.21,Knoxville,TN,0.014757902668502076
1549,2009-01-01,699.247,Knoxville,TN,0.01016599008971264
1550,2010-01-01,815.984,Knoxville,TN,0.16694672983938452
1551,2011-01-01,820.702,Knoxville,TN,0.005781976117178678
1552,2012-01-01,825.007,Knoxville,TN,0.005245509332254539
1553,2013-01-01,829.017,Knoxville,TN,0.004860564819450186
1554,2014-01-01,832.928,Knoxville,TN,0.0047176354646527585
1555,2015-01-01,837.818,Knoxville,TN,0.0058708555841560095
1556,2016-01-01,844.942,Knoxville,TN,0.008503040039722354
1557,2017-01-01,853.645,Knoxville,TN,0.010300115274184396
1558,2018-01-01,861.234,Knoxville,TN,0.008890112400353756
1559,2019-01-01,869.046,Knoxville,TN,0.009070705522540967
1560,2000-01-01,743.092,Grand Rapids-Wyoming,MI,
1561,2001-01-01,750.083,Grand Rapids-Wyoming,MI,0.00940798716713398
1562,2002-01-01,755.875,Grand Rapids-Wyoming,MI,0.007721812119458882
1563,2003-01-01,759.978,Grand Rapids-Wyoming,MI,0.005428146188192429
1564,2004-01-01,763.372,Grand Rapids-Wyoming,MI,0.004465918750279574
1565,2005-01-01,767.149,Grand Rapids-Wyoming,MI,0.004947784304375924
1566,2006-01-01,770.744,Grand Rapids-Wyoming,MI,0.004686182214928225
1567,2007-01-01,774.732,Grand Rapids-Wyoming,MI,0.005174221271913915
1568,2008-01-01,776.505,Grand Rapids-Wyoming,MI,0.002288533325072395
1569,2009-01-01,778.009,Grand Rapids-Wyoming,MI,0.0019368838577986658
1570,2010-01-01,994.262,Grand Rapids-Wyoming,MI,0.2779569388014791
1571,2011-01-01,1002.556,Grand Rapids-Wyoming,MI,0.00834186562495609
1572,2012-01-01,1013.655,Grand Rapids-Wyoming,MI,0.01107070328241
1573,2013-01-01,1025.473,Grand Rapids-Wyoming,MI,0.011658799098312578
1574,2014-01-01,1036.234,Grand Rapids-Wyoming,MI,0.010493694129440678
1575,2015-01-01,1044.842,Grand Rapids-Wyoming,MI,0.008307004016467445
1576,2016-01-01,1054.71,Grand Rapids-Wyoming,MI,0.009444490171719666
1577,2017-01-01,1063.67,Grand Rapids-Wyoming,MI,0.008495226175915693
1578,2018-01-01,1071.37,Grand Rapids-Wyoming,MI,0.007239087310913828
1579,2019-01-01,1077.37,Grand Rapids-Wyoming,MI,0.005600306150069567
1580,2000-01-01,148.258,Panama City,FL,
1581,2001-01-01,149.807,Panama City,FL,0.010448002805919288
1582,2002-01-01,152.213,Panama City,FL,0.01606066472194234
1583,2003-01-01,154.726,Panama City,FL,0.016509759350384012
1584,2004-01-01,157.841,Panama City,FL,0.020132363015912036
1585,2005-01-01,161.586,Panama City,FL,0.023726408220931194
1586,2006-01-01,163.802,Panama City,FL,0.013714059386332744
1587,2007-01-01,163.3,Panama City,FL,-0.0030646756449859147
1588,2008-01-01,163.802,Panama City,FL,0.0030740967544395925
1589,2009-01-01,164.767,Panama City,FL,0.005891258958987011
1590,2010-01-01,169.206,Panama City,FL,0.026941074365619322
1591,2011-01-01,169.555,Panama City,FL,0.0020625746131934797
1592,2012-01-01,171.757,Panama City,FL,0.012986936392320958
1593,2013-01-01,174.596,Panama City,FL,0.016529166205744072
1594,2014-01-01,178.289,Panama City,FL,0.021151687323879065
1595,2015-01-01,181.488,Panama City,FL,0.017942778298156492
1596,2016-01-01,183.634,Panama City,FL,0.01182447324340985
1597,2017-01-01,184.736,Panama City,FL,0.006001067340470678
1598,2018-01-01,186.24,Panama City,FL,0.008141347652866893
1599,2019-01-01,174.705,Panama City,FL,-0.061936211340206215
1600,1990-01-01,234.078,Fort Smith,AR-OK,
1601,1991-01-01,237.944,Fort Smith,AR-OK,0.01651586223395607
1602,1992-01-01,241.749,Fort Smith,AR-OK,0.015991157583296944
1603,1993-01-01,246.87,Fort Smith,AR-OK,0.02118312795502786
1604,1994-01-01,250.092,Fort Smith,AR-OK,0.013051403572730713
1605,1995-01-01,256.039,Fort Smith,AR-OK,0.02377924923628094
1606,1996-01-01,260.597,Fort Smith,AR-OK,0.017801975480297827
1607,1997-01-01,264.168,Fort Smith,AR-OK,0.01370315084210505
1608,1998-01-01,267.168,Fort Smith,AR-OK,0.011356409557554237
1609,1999-01-01,270.308,Fort Smith,AR-OK,0.011752904539465758
1610,2000-01-01,273.816,Fort Smith,AR-OK,0.012977788300753135
1611,2001-01-01,275.457,Fort Smith,AR-OK,0.0059930756420369935
1612,2002-01-01,277.093,Fort Smith,AR-OK,0.005939221003641304
1613,2003-01-01,278.393,Fort Smith,AR-OK,0.004691565647634288
1614,2004-01-01,280.135,Fort Smith,AR-OK,0.006257341240620384
1615,2005-01-01,282.427,Fort Smith,AR-OK,0.008181769503989189
1616,2006-01-01,286.401,Fort Smith,AR-OK,0.014070892655447143
1617,2007-01-01,289.474,Fort Smith,AR-OK,0.010729711139276565
1618,2008-01-01,290.977,Fort Smith,AR-OK,0.005192176153989703
1619,2009-01-01,293.063,Fort Smith,AR-OK,0.007168951497884768
1620,2010-01-01,248.344,Fort Smith,AR-OK,-0.15259176354572224
1621,2011-01-01,249.236,Fort Smith,AR-OK,0.0035917920304093798
1622,2012-01-01,249.491,Fort Smith,AR-OK,0.0010231266751192791
1623,2013-01-01,248.569,Fort Smith,AR-OK,-0.003695524087041324
1624,2014-01-01,248.22,Fort Smith,AR-OK,-0.0014040367061056713
1625,2015-01-01,248.82,Fort Smith,AR-OK,0.002417210539037873
1626,2016-01-01,249.17,Fort Smith,AR-OK,0.0014066393376737096
1627,2017-01-01,250.231,Fort Smith,AR-OK,0.004258137014889529
1628,2018-01-01,250.298,Fort Smith,AR-OK,0.0002677525966008343
1629,2019-01-01,250.368,Fort Smith,AR-OK,0.0002796666373683365
1630,2000-01-01,185.469,College Station-Bryan,TX,
1631,2001-01-01,186.851,College Station-Bryan,TX,0.0074513800149891285
1632,2002-01-01,189.271,College Station-Bryan,TX,0.012951496111875072
1633,2003-01-01,191.99,College Station-Bryan,TX,0.014365645027500262
1634,2004-01-01,193.76,College Station-Bryan,TX,0.00921923016823789
1635,2005-01-01,196.445,College Station-Bryan,TX,0.013857349298100674
1636,2006-01-01,200.435,College Station-Bryan,TX,0.02031102853215927
1637,2007-01-01,202.941,College Station-Bryan,TX,0.012502806396088584
1638,2008-01-01,207.14,College Station-Bryan,TX,0.02069074262963122
1639,2009-01-01,212.268,College Station-Bryan,TX,0.024756203533842003
1640,2010-01-01,229.458,College Station-Bryan,TX,0.08098253151676182
1641,2011-01-01,231.435,College Station-Bryan,TX,0.00861595586120334
1642,2012-01-01,234.148,College Station-Bryan,TX,0.011722513880787266
1643,2013-01-01,237.816,College Station-Bryan,TX,0.01566530570408453
1644,2014-01-01,242.83,College Station-Bryan,TX,0.021083526760184323
1645,2015-01-01,250.567,College Station-Bryan,TX,0.03186179631841202
1646,2016-01-01,254.391,College Station-Bryan,TX,0.015261387173889585
1647,2017-01-01,259.123,College Station-Bryan,TX,0.018601286995216126
1648,2018-01-01,261.335,College Station-Bryan,TX,0.008536486533422316
1649,2019-01-01,264.728,College Station-Bryan,TX,0.01298333556546205
1650,2000-01-01,1739.669,San Jose-Sunnyvale-Santa Clara,CA,
1651,2001-01-01,1745.147,San Jose-Sunnyvale-Santa Clara,CA,0.003148874872173968
1652,2002-01-01,1728.245,San Jose-Sunnyvale-Santa Clara,CA,-0.009685144002195778
1653,2003-01-01,1723.138,San Jose-Sunnyvale-Santa Clara,CA,-0.0029550208448454462
1654,2004-01-01,1724.074,San Jose-Sunnyvale-Santa Clara,CA,0.0005431950313905531
1655,2005-01-01,1737.313,San Jose-Sunnyvale-Santa Clara,CA,0.007678904733787517
1656,2006-01-01,1754.557,San Jose-Sunnyvale-Santa Clara,CA,0.009925672575983757
1657,2007-01-01,1778.432,San Jose-Sunnyvale-Santa Clara,CA,0.013607423412291597
1658,2008-01-01,1810.646,San Jose-Sunnyvale-Santa Clara,CA,0.018113709155030966
1659,2009-01-01,1839.7,San Jose-Sunnyvale-Santa Clara,CA,0.016046206712963196
1660,2010-01-01,1841.556,San Jose-Sunnyvale-Santa Clara,CA,0.0010088601402402642
1661,2011-01-01,1868.031,San Jose-Sunnyvale-Santa Clara,CA,0.014376429497663823
1662,2012-01-01,1894.452,San Jose-Sunnyvale-Santa Clara,CA,0.014143769562710684
1663,2013-01-01,1923.664,San Jose-Sunnyvale-Santa Clara,CA,0.015419762548747551
1664,2014-01-01,1949.578,San Jose-Sunnyvale-Santa Clara,CA,0.013471167521978966
1665,2015-01-01,1974.501,San Jose-Sunnyvale-Santa Clara,CA,0.012783792184770215
1666,2016-01-01,1987.593,San Jose-Sunnyvale-Santa Clara,CA,0.006630536018974009
1667,2017-01-01,1992.674,San Jose-Sunnyvale-Santa Clara,CA,0.0025563583691430303
1668,2018-01-01,1993.804,San Jose-Sunnyvale-Santa Clara,CA,0.0005670772037975613
1669,2019-01-01,1990.66,San Jose-Sunnyvale-Santa Clara,CA,-0.0015768851903196213
1670,2000-01-01,1097.874,Oklahoma City,OK,
1671,2001-01-01,1107.695,Oklahoma City,OK,0.008945470973900305
1672,2002-01-01,1120.187,Oklahoma City,OK,0.0112774725894762
1673,2003-01-01,1131.487,Oklahoma City,OK,0.010087601445116112
1674,2004-01-01,1140.779,Oklahoma City,OK,0.008212202172892757
1675,2005-01-01,1155.093,Oklahoma City,OK,0.01254756618065378
1676,2006-01-01,1174.737,Oklahoma City,OK,0.01700642285945797
1677,2007-01-01,1191.244,Oklahoma City,OK,0.014051655817429731
1678,2008-01-01,1207.519,Oklahoma City,OK,0.013662188434947042
1679,2009-01-01,1227.278,Oklahoma City,OK,0.01636330360019178
1680,2010-01-01,1257.793,Oklahoma City,OK,0.024863967251103514
1681,2011-01-01,1277.045,Oklahoma City,OK,0.015306175181448944
1682,2012-01-01,1297.857,Oklahoma City,OK,0.016296998148068287
1683,2013-01-01,1320.148,Oklahoma City,OK,0.017175235792540988
1684,2014-01-01,1336.256,Oklahoma City,OK,0.012201662237870448
1685,2015-01-01,1357.178,Oklahoma City,OK,0.01565717946261791
1686,2016-01-01,1372.985,Oklahoma City,OK,0.011646961562889802
1687,2017-01-01,1381.492,Oklahoma City,OK,0.006195989031198446
1688,2018-01-01,1393.605,Oklahoma City,OK,0.008768056564931292
1689,2019-01-01,1408.95,Oklahoma City,OK,0.011011011011011096
1690,2000-01-01,972.653,Salt Lake City,UT,
1691,2001-01-01,988.989,Salt Lake City,UT,0.01679530109915861
1692,2002-01-01,1001.874,Salt Lake City,UT,0.013028456332679017
1693,2003-01-01,1016.377,Salt Lake City,UT,0.014475872215468089
1694,2004-01-01,1030.597,Salt Lake City,UT,0.01399087149748568
1695,2005-01-01,1044.845,Salt Lake City,UT,0.013824996579652415
1696,2006-01-01,1072.748,Salt Lake City,UT,0.02670539649421677
1697,2007-01-01,1092.594,Salt Lake City,UT,0.01850015101403124
1698,2008-01-01,1111.6,Salt Lake City,UT,0.017395299626393523
1699,2009-01-01,1130.293,Salt Lake City,UT,0.016816300827635855
1700,2010-01-01,1091.478,Salt Lake City,UT,-0.03434065326424196
1701,2011-01-01,1106.8,Salt Lake City,UT,0.014037845930014115
1702,2012-01-01,1123.748,Salt Lake City,UT,0.01531261293820041
1703,2013-01-01,1140.025,Salt Lake City,UT,0.014484564154952917
1704,2014-01-01,1151.447,Salt Lake City,UT,0.010019078528979541
1705,2015-01-01,1164.912,Salt Lake City,UT,0.0116939815727517
1706,2016-01-01,1184.721,Salt Lake City,UT,0.017004717952944004
1707,2017-01-01,1204.205,Salt Lake City,UT,0.01644606620461686
1708,2018-01-01,1218.681,Salt Lake City,UT,0.012021209013415524
1709,2019-01-01,1232.696,Salt Lake City,UT,0.011500138264238124
1710,2000-01-01,752.684,Worcester,MA-CT,
1711,2001-01-01,762.851,Worcester,MA-CT,0.013507660585318604
1712,2002-01-01,771.243,Worcester,MA-CT,0.011000837647194617
1713,2003-01-01,778.06,Worcester,MA-CT,0.008838978117143181
1714,2004-01-01,782.748,Worcester,MA-CT,0.006025242269233955
1715,2005-01-01,787.246,Worcester,MA-CT,0.005746421581402927
1716,2006-01-01,792.315,Worcester,MA-CT,0.006438902198296459
1717,2007-01-01,796.024,Worcester,MA-CT,0.004681218959630806
1718,2008-01-01,799.343,Worcester,MA-CT,0.004169472277217645
1719,2009-01-01,803.701,Worcester,MA-CT,0.005451977436469857
1720,2010-01-01,918.935,Worcester,MA-CT,0.1433791920129499
1721,2011-01-01,922.378,Worcester,MA-CT,0.003746728549897549
1722,2012-01-01,924.856,Worcester,MA-CT,0.0026865341541102428
1723,2013-01-01,928.346,Worcester,MA-CT,0.0037735604245416887
1724,2014-01-01,932.278,Worcester,MA-CT,0.004235489785058499
1725,2015-01-01,934.604,Worcester,MA-CT,0.002494963948521889
1726,2016-01-01,936.422,Worcester,MA-CT,0.001945208879910565
1727,2017-01-01,942.147,Worcester,MA-CT,0.006113696602600083
1728,2018-01-01,946.113,Worcester,MA-CT,0.004209534180971808
1729,2019-01-01,947.404,Worcester,MA-CT,0.0013645304524934065
1730,2000-01-01,409.656,Lexington-Fayette,KY,
1731,2001-01-01,415.0,Lexington-Fayette,KY,0.013045091491397542
1732,2002-01-01,419.455,Lexington-Fayette,KY,0.010734939759036166
1733,2003-01-01,426.187,Lexington-Fayette,KY,0.01604939743238254
1734,2004-01-01,432.055,Lexington-Fayette,KY,0.013768603922691192
1735,2005-01-01,439.164,Lexington-Fayette,KY,0.016453923690270766
1736,2006-01-01,448.413,Lexington-Fayette,KY,0.02106046943738571
1737,2007-01-01,455.492,Lexington-Fayette,KY,0.015786785842515805
1738,2008-01-01,464.042,Lexington-Fayette,KY,0.018770911453988015
1739,2009-01-01,470.849,Lexington-Fayette,KY,0.014668930829536908
1740,2010-01-01,473.412,Lexington-Fayette,KY,0.005443358698860923
1741,2011-01-01,478.93,Lexington-Fayette,KY,0.011655809316198251
1742,2012-01-01,485.236,Lexington-Fayette,KY,0.013166851105589572
1743,2013-01-01,490.906,Lexington-Fayette,KY,0.011685035735188753
1744,2014-01-01,495.137,Lexington-Fayette,KY,0.00861875796995748
1745,2015-01-01,501.469,Lexington-Fayette,KY,0.012788379781757397
1746,2016-01-01,507.387,Lexington-Fayette,KY,0.01180132769921971
1747,2017-01-01,512.381,Lexington-Fayette,KY,0.00984258563975815
1748,2018-01-01,514.938,Lexington-Fayette,KY,0.004990427045499457
1749,2019-01-01,517.056,Lexington-Fayette,KY,0.004113116530533922
1750,2000-01-01,108.135,Jonesboro,AR,
1751,2001-01-01,108.785,Jonesboro,AR,0.00601100476256522
1752,2002-01-01,109.215,Jonesboro,AR,0.003952750838810637
1753,2003-01-01,110.156,Jonesboro,AR,0.008616032596255208
1754,2004-01-01,111.367,Jonesboro,AR,0.010993500127092437
1755,2005-01-01,112.539,Jonesboro,AR,0.010523763772033012
1756,2006-01-01,114.618,Jonesboro,AR,0.01847359582011565
1757,2007-01-01,116.264,Jonesboro,AR,0.014360746130625213
1758,2008-01-01,118.135,Jonesboro,AR,0.016092685612055346
1759,2009-01-01,120.139,Jonesboro,AR,0.016963643289456876
1760,2010-01-01,121.263,Jonesboro,AR,0.009355829497498913
1761,2011-01-01,122.854,Jonesboro,AR,0.013120242778093871
1762,2012-01-01,124.292,Jonesboro,AR,0.011704950591759244
1763,2013-01-01,125.84,Jonesboro,AR,0.012454542528883561
1764,2014-01-01,126.813,Jonesboro,AR,0.007732040686586172
1765,2015-01-01,128.459,Jonesboro,AR,0.012979741824576285
1766,2016-01-01,129.906,Jonesboro,AR,0.011264294444141676
1767,2017-01-01,131.259,Jonesboro,AR,0.010415223315320077
1768,2018-01-01,132.719,Jonesboro,AR,0.0111230468006005
1769,2019-01-01,133.86,Jonesboro,AR,0.008597111189807105
1770,2000-01-01,498.252,Jackson,MS,
1771,2001-01-01,501.182,Jackson,MS,0.005880558432279193
1772,2002-01-01,504.423,Jackson,MS,0.006466712691197918
1773,2003-01-01,509.068,Jackson,MS,0.009208541244154267
1774,2004-01-01,515.995,Jackson,MS,0.013607219467733245
1775,2005-01-01,521.493,Jackson,MS,0.010655142007190088
1776,2006-01-01,530.664,Jackson,MS,0.017586046217302975
1777,2007-01-01,533.801,Jackson,MS,0.005911461866642709
1778,2008-01-01,537.194,Jackson,MS,0.006356301318281465
1779,2009-01-01,540.866,Jackson,MS,0.006835519384058797
1780,2010-01-01,588.272,Jackson,MS,0.08764832694234803
1781,2011-01-01,593.409,Jackson,MS,0.008732355101041644
1782,2012-01-01,595.585,Jackson,MS,0.003666948091451294
1783,2013-01-01,596.325,Jackson,MS,0.0012424758850542172
1784,2014-01-01,597.357,Jackson,MS,0.0017305999245376125
1785,2015-01-01,597.928,Jackson,MS,0.0009558773062006143
1786,2016-01-01,599.17,Jackson,MS,0.0020771731713515873
1787,2017-01-01,599.358,Jackson,MS,0.000313767378206542
1788,2018-01-01,597.376,Jackson,MS,-0.0033068716860373826
1789,2019-01-01,594.806,Jackson,MS,-0.004302148060852717
1790,2000-01-01,298.438,Kingsport-Bristol-Bristol,TN-VA,
1791,2001-01-01,298.222,Kingsport-Bristol-Bristol,TN-VA,-0.0007237684209115969
1792,2002-01-01,298.432,Kingsport-Bristol-Bristol,TN-VA,0.0007041734010235778
1793,2003-01-01,298.939,Kingsport-Bristol-Bristol,TN-VA,0.0016988794767316406
1794,2004-01-01,298.765,Kingsport-Bristol-Bristol,TN-VA,-0.0005820585470615036
1795,2005-01-01,300.078,Kingsport-Bristol-Bristol,TN-VA,0.0043947584221712965
1796,2006-01-01,301.615,Kingsport-Bristol-Bristol,TN-VA,0.0051220016129140955
1797,2007-01-01,303.577,Kingsport-Bristol-Bristol,TN-VA,0.006504981516171293
1798,2008-01-01,304.679,Kingsport-Bristol-Bristol,TN-VA,0.003630051024945846
1799,2009-01-01,305.629,Kingsport-Bristol-Bristol,TN-VA,0.003118035703149946
1800,2010-01-01,309.48,Kingsport-Bristol-Bristol,TN-VA,0.01260024408678495
1801,2011-01-01,309.098,Kingsport-Bristol-Bristol,TN-VA,-0.0012343285511180468
1802,2012-01-01,308.623,Kingsport-Bristol-Bristol,TN-VA,-0.0015367294515008512
1803,2013-01-01,307.811,Kingsport-Bristol-Bristol,TN-VA,-0.002631041756447239
1804,2014-01-01,307.198,Kingsport-Bristol-Bristol,TN-VA,-0.001991481785901139
1805,2015-01-01,306.279,Kingsport-Bristol-Bristol,TN-VA,-0.0029915559346088694
1806,2016-01-01,306.017,Kingsport-Bristol-Bristol,TN-VA,-0.0008554292001736741
1807,2017-01-01,306.496,Kingsport-Bristol-Bristol,TN-VA,0.0015652725175399063
1808,2018-01-01,306.736,Kingsport-Bristol-Bristol,TN-VA,0.0007830444769263423
1809,2019-01-01,307.202,Kingsport-Bristol-Bristol,TN-VA,0.0015192217411716946
1810,2000-01-01,1150.915,Hartford-West Hartford-East Hartford,CT,
1811,2001-01-01,1156.981,Hartford-West Hartford-East Hartford,CT,0.005270589053057773
1812,2002-01-01,1165.667,Hartford-West Hartford-East Hartford,CT,0.007507469872020334
1813,2003-01-01,1173.575,Hartford-West Hartford-East Hartford,CT,0.006784098717729892
1814,2004-01-01,1175.284,Hartford-West Hartford-East Hartford,CT,0.0014562341563173486
1815,2005-01-01,1178.556,Hartford-West Hartford-East Hartford,CT,0.0027840079504186654
1816,2006-01-01,1182.625,Hartford-West Hartford-East Hartford,CT,0.0034525300452417085
1817,2007-01-01,1186.341,Hartford-West Hartford-East Hartford,CT,0.003142162562096873
1818,2008-01-01,1191.17,Hartford-West Hartford-East Hartford,CT,0.0040704991229336684
1819,2009-01-01,1195.998,Hartford-West Hartford-East Hartford,CT,0.004053157819622788
1820,2010-01-01,1214.091,Hartford-West Hartford-East Hartford,CT,0.015127951718982624
1821,2011-01-01,1216.088,Hartford-West Hartford-East Hartford,CT,0.0016448519921488103
1822,2012-01-01,1215.307,Hartford-West Hartford-East Hartford,CT,-0.0006422232601587252
1823,2013-01-01,1214.785,Hartford-West Hartford-East Hartford,CT,-0.00042952110042970837
1824,2014-01-01,1213.886,Hartford-West Hartford-East Hartford,CT,-0.0007400486505843018
1825,2015-01-01,1211.748,Hartford-West Hartford-East Hartford,CT,-0.0017612856561488588
1826,2016-01-01,1208.595,Hartford-West Hartford-East Hartford,CT,-0.002602026163855853
1827,2017-01-01,1207.027,Hartford-West Hartford-East Hartford,CT,-0.0012973742237887276
1828,2018-01-01,1206.139,Hartford-West Hartford-East Hartford,CT,-0.0007356919107859294
